GSM493958 0.6382350370119669 0.5416334778388077 0.5285072422703909 0.707311709144181 0.513200588197753 0.672865657763638 0.639229253393346 0.6589445876912681 0.682078206832358 0.64025650098361 0.809318782476335 0.6794987367751351 0.620881460735702 0.528614377740286 0.7968477231341871 0.721442739898119 0.6759212584937665 0.576264231339118 0.636294921773974 0.643490297792682 0.7209359918764531 0.6239965222270114 0.510247545909209 0.6316802334582455 0.5024198140670371 0.5539120683037839 0.6810634540235755 0.5504562836562165 0.6484310158152415 0.5021159269447222 FALSE
GSM493959 0.533159142853056 0.5625002784425214 0.689892908696456 0.757082790864443 0.701825670010932 0.709898970309079 0.513488460364978 0.707518774570028 0.500517504796909 0.6768991294946229 0.673361421695025 0.759399037488149 0.663883720523424 0.700565737319246 0.7065328403287949 0.853069816940826 0.6805847427089939 0.549089822684282 0.641277553769923 0.525001563435739 0.83949706269777 0.5078191646905945 0.653885102695528 0.6768241560923225 0.6708972485135956 0.6656478720457406 0.683253097764107 0.615758008293917 0.5801874685824245 0.5070529722801261 FALSE
GSM493960 0.824182506755441 0.5472815137124286 0.5640033817657171 0.577067752797362 0.518406578191385 0.6859315764142879 0.504116896747004 0.5134998192478379 0.585736326911477 0.564154636953356 0.665354654696777 0.7196011899081369 0.721164199655806 0.514400798133139 0.782284955002727 0.766159512136636 0.635280007339779 0.616756478673443 0.633873774439114 0.5228702064026975 0.834790406937267 0.6093899569961491 0.545549458210847 0.708500578779033 0.5511048035141826 0.6012115579754951 0.6542769132034645 0.5193769641391695 0.647279392758373 0.5038443065869438 FALSE
GSM493962 0.7475694634732171 0.5504242291427517 0.60505223951985 0.661626885583619 0.6354127467858 0.687904353346518 0.5217059766315311 0.585013832591976 0.528456460687334 0.739615089026853 0.712737071437674 0.752745175404212 0.51085311025383 0.63695084951349 0.7604470071405129 0.775678453273967 0.645930964178139 0.682155428682032 0.6049657534701195 0.7048838105870749 0.838873065971108 0.5625745012527494 0.5109651738658529 0.7709658992023964 0.5147970284260125 0.6046985595055407 0.593764953278018 0.5293466809019924 0.611221413727727 0.5046847206730345 FALSE
GSM493963 0.672246145515726 0.5357796933657883 0.6080503137180551 0.514151004907859 0.510919478635717 0.6698149747361 0.5225518036233501 0.651148035874754 0.644817260948956 0.663611661206637 0.857674972764807 0.740966431538236 0.682016073393505 0.508333060699556 0.798153378510372 0.801523312296293 0.5077981869691295 0.554056855623449 0.615051194958548 0.678422042355475 0.5703051615435579 0.638114717459337 0.54514249087838 0.7245045525713545 0.627882107317776 0.6297007033394613 0.629284195569037 0.5504960109693485 0.597264479207626 0.50189177178974 FALSE
GSM493964 0.504681845199662 0.5565283737800079 0.650693986404724 0.52686253478361 0.620213255818986 0.5749169858754319 0.5618605542518029 0.525090515906709 0.61719531621133 0.670438528448686 0.868125028159487 0.768712766110781 0.567166076764798 0.5238782540147471 0.800495917034196 0.85043248566519 0.5714213425626675 0.694959161982212 0.604014985839942 0.651984178461274 0.714450808849852 0.6781068914068915 0.596535945819098 0.8605148016706046 0.595134553084758 0.6776440824729075 0.5316007603637141 0.518879367095767 0.5441709126831444 0.5210402263298433 TRUE
GSM493965 0.582344842159761 0.5490667263467904 0.727468272917196 0.855003394459921 0.537892548807774 0.638533317482214 0.505639844782526 0.54926718565167 0.5896312396950729 0.7439097541863491 0.5184499268506431 0.711451047022435 0.662314176133611 0.766064394111075 0.728030714386771 0.8590791930244119 0.6203866929808814 0.605450123703452 0.6574088085858845 0.7731452588630661 0.767608459867452 0.5375268749189546 0.655719021907899 0.753329018104038 0.6842681947592351 0.6211518555777604 0.651031738915913 0.5273169279836021 0.5143637820047615 0.5227432053798835 FALSE
GSM493966 0.733474358667434 0.5746418202163506 0.707608601504988 0.594336856542135 0.572010553943775 0.561092090225416 0.574768464355127 0.5956365231259619 0.575344160226172 0.676391376931319 0.6855765599731329 0.801140174878539 0.551626335150929 0.6959238909645771 0.67184259648529 0.89415407530791 0.5689629132438185 0.557590121591475 0.7363016957987241 0.679357879722814 0.703081713637118 0.5190111067069996 0.610770946442446 0.6849777344885105 0.6607943836548156 0.5804238410693643 0.5535721284039685 0.546286227785751 0.537940515481582 0.5202395899847875 FALSE
GSM493967 0.607064304659081 0.5668695975640994 0.631465280261934 0.619867549011285 0.522030591209342 0.657339439676452 0.628256260846057 0.634923376602739 0.612078630017802 0.697932503627329 0.6855988831409461 0.798187441622743 0.5007993742254939 0.648681661811063 0.841846573069394 0.781503406204467 0.5141491297082506 0.577129680058666 0.6089942764676706 0.825308788220417 0.6780016460386911 0.6196966424704955 0.6067313845961231 0.742205637464576 0.6918010581108405 0.6389032146854976 0.59993713111957 0.517646854016247 0.575548218211765 0.5084493363442744 TRUE
GSM493968 0.580700102287238 0.5629479939726058 0.644840614987097 0.610561093872635 0.590832228230061 0.740507681433398 0.655959480103188 0.687625200814428 0.5595901107998911 0.673807496600831 0.776934155770302 0.770753136393333 0.673247654682844 0.739598920312759 0.795415268981176 0.7879512834300639 0.6011665984237085 0.683707605773189 0.6587867929628165 0.7111887898088525 0.835483637129531 0.62683203936051 0.608230295322385 0.7315454061309035 0.7294666689350779 0.6743497596231476 0.626536312373192 0.5007861160444376 0.543653845425268 0.5166062369841198 FALSE
GSM493969 0.650952658312406 0.5346861256425617 0.626268468994447 0.526291092415359 0.511631964846848 0.832384101670709 0.600436684658715 0.6887786062044581 0.521808543422716 0.678231995192343 0.802036524942062 0.699755485892448 0.559270305447187 0.743547894361084 0.692604506187974 0.775212549783846 0.6158554490157415 0.545528890502448 0.6886337291962665 0.7173160585814364 0.875657400948083 0.5574177420352304 0.636389333258944 0.76821911849409 0.673947514333728 0.625737832053082 0.7157982595999914 0.520144381857895 0.595893561558814 0.5061785492648918 TRUE
