MMRF_1077 0.808569329104 0.879192185899 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.859881621361 0.865325736637 0.5 0.5 0.5 0.5
MMRF_1078 0.839208239778 0.952693580717 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.881191179336 0.919269042019 0.5 0.5 0.5 0.5
MMRF_1080 0.830330874024 0.958391160904 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.896849344945 0.869877506845 0.5 0.5 0.5 0.5
MMRF_1082 0.810490467445 0.682708152832 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.755677875896 0.67353519298 0.5 0.5 0.5 0.5
MMRF_1085 0.813188656639 0.881524859288 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.88184753717 0.755393343956 0.5 0.5 0.5 0.5
MMRF_1086 0.820930321857 0.960007754462 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.910833622851 0.867167753395 0.5 0.5 0.5 0.5
MMRF_1089 0.81365014621 0.93754149106 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.893269784475 0.844201841393 0.5 0.5 0.5 0.5
MMRF_1092 0.807027245791 0.921559979647 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.889825483531 0.856010711479 0.5 0.5 0.5 0.5
MMRF_1098 0.819478562762 0.877618954959 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.86938269927 0.77458689866 0.5 0.5 0.5 0.5
MMRF_1099 0.762252242702 0.789255081974 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.689343123451 0.740175618007 0.5 0.5 0.5 0.5
MMRF_1100 0.831804055721 0.93331669154 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.923978839281 0.941731050332 0.5 0.5 0.5 0.5
MMRF_1107 0.816175311943 0.882894525152 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.711024020247 0.542591330454 0.5 0.5 0.5 0.5
MMRF_1108 0.802709442749 0.907020082772 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.863675805618 0.913040029045 0.5 0.5 0.5 0.5
MMRF_1112 0.812694979229 0.925378899015 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.911412781279 0.887260842922 0.5 0.5 0.5 0.5
MMRF_1128 0.796421753121 0.818914512243 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.848723608069 0.763147849219 0.5 0.5 0.5 0.5
MMRF_1129 0.814971130874 0.878230387665 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.812825557802 0.820377921151 0.5 0.5 0.5 0.5
MMRF_1130 0.822582422483 0.923183862552 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.84109798978 0.871939387492 0.5 0.5 0.5 0.5
MMRF_1131 0.806243820706 0.875983479489 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.754534734485 0.811258481534 0.5 0.5 0.5 0.5
MMRF_1137 0.828010844268 0.86580259061 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.722643154183 0.840462149115 0.5 0.5 0.5 0.5
MMRF_1148 0.819322544788 0.839483241462 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.86677420239 0.84903738086 0.5 0.5 0.5 0.5
MMRF_1151 0.792486270458 0.858911440407 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.770286384929 0.820281879071 0.5 0.5 0.5 0.5
MMRF_1152 0.798494250482 0.880892224349 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.85504109633 0.865870092714 0.5 0.5 0.5 0.5
MMRF_1153 0.808511924943 0.882173946672 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.87165506936 0.775519818832 0.5 0.5 0.5 0.5
MMRF_1157 0.839373324938 0.931908025341 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.939147690278 0.859845997839 0.5 0.5 0.5 0.5
MMRF_1159 0.783478865837 0.686621139571 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.574167518855 0.690555796794 0.5 0.5 0.5 0.5
MMRF_1164 0.812373638868 0.907875551682 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.869311775609 0.800762817417 0.5 0.5 0.5 0.5
MMRF_1167 0.758598966476 0.607875840282 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.73796956915 0.675027815675 0.5 0.5 0.5 0.5
MMRF_1169 0.787876927986 0.844335052688 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.861821386928 0.751446653517 0.5 0.5 0.5 0.5
MMRF_1171 0.809813856423 0.922172942191 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.907084178147 0.846909695786 0.5 0.5 0.5 0.5
MMRF_1178 0.80944211765 0.862666659597 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.771472364286 0.71517910743 0.5 0.5 0.5 0.5
MMRF_1179 0.819397451547 0.917347208376 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.856578904702 0.91632197437 0.5 0.5 0.5 0.5
MMRF_1180 0.78829818669 0.982074623724 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.960480407936 0.622698815667 0.5 0.5 0.5 0.5
MMRF_1184 0.820479988871 0.874961049173 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.909273748427 0.873744793931 0.5 0.5 0.5 0.5
MMRF_1185 0.827697325861 0.9278564028 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.926855253648 0.842111560406 0.5 0.5 0.5 0.5
MMRF_1188 0.805146509462 0.943308548315 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.959475938629 0.81693775754 0.5 0.5 0.5 0.5
MMRF_1189 0.805753434338 0.849801625606 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.737735699303 0.831435847589 0.5 0.5 0.5 0.5
MMRF_1193 0.818921238131 0.784238173356 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.585898002582 0.771846376617 0.5 0.5 0.5 0.5
MMRF_1195 0.811702083128 0.926668849335 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.869774019052 0.935288032283 0.5 0.5 0.5 0.5
MMRF_1201 0.818192087538 0.901154613392 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.895474422378 0.700183602814 0.5 0.5 0.5 0.5
MMRF_1202 0.794519697797 0.952202468636 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.885102289205 0.929270060155 0.5 0.5 0.5 0.5
MMRF_1205 0.818165859534 0.947735694047 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.930474726928 0.908644692613 0.5 0.5 0.5 0.5
MMRF_1210 0.805428055095 0.938043120144 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.90711775158 0.919216603618 0.5 0.5 0.5 0.5
MMRF_1211 0.781897161256 0.910618520511 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.83546795541 0.833234501093 0.5 0.5 0.5 0.5
MMRF_1212 0.822963976104 0.889410196001 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.913888701694 0.87358959697 0.5 0.5 0.5 0.5
MMRF_1216 0.8223944315 0.89085743975 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.685863665874 0.915894150866 0.5 0.5 0.5 0.5
MMRF_1219 0.802448452039 0.857340241449 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.869492980567 0.740468524647 0.5 0.5 0.5 0.5
MMRF_1223 0.822741235675 0.944778939109 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.932641052555 0.907520290648 0.5 0.5 0.5 0.5
MMRF_1224 0.808519110292 0.832577575239 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.751416636461 0.729483269167 0.5 0.5 0.5 0.5
MMRF_1229 0.830457498893 0.950222143712 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.899823880624 0.869036373396 0.5 0.5 0.5 0.5
MMRF_1231 0.829869078495 0.936676329777 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.908831770607 0.901451651153 0.5 0.5 0.5 0.5
MMRF_1232 0.774874202513 0.849505947485 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.701776158506 0.782111088132 0.5 0.5 0.5 0.5
MMRF_1235 0.80342277607 0.956533320313 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.948391326716 0.878890004821 0.5 0.5 0.5 0.5
MMRF_1242 0.782886067355 0.734314637216 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.647777917763 0.583530115279 0.5 0.5 0.5 0.5
MMRF_1244 0.835900742577 0.950929014311 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.962038527173 0.940835488385 0.5 0.5 0.5 0.5
MMRF_1250 0.804429035103 0.904766802296 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.846714036497 0.712966639486 0.5 0.5 0.5 0.5
MMRF_1251 0.780638000189 0.859168715439 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.796186553542 0.810728495081 0.5 0.5 0.5 0.5
MMRF_1252 0.831153657742 0.90616872014 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.860155843171 0.845028536194 0.5 0.5 0.5 0.5
MMRF_1256 0.788884819194 0.91253844941 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.879356367255 0.794504086696 0.5 0.5 0.5 0.5
MMRF_1257 0.801847578763 0.801031364963 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.853113342746 0.869273457871 0.5 0.5 0.5 0.5
MMRF_1260 0.822724143979 0.958462820453 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.922032877137 0.836960783435 0.5 0.5 0.5 0.5
MMRF_1261 0.803212438542 0.784288835676 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.840402516833 0.818012114787 0.5 0.5 0.5 0.5
MMRF_1266 0.814975538543 0.911230874731 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.850482165924 0.813558183014 0.5 0.5 0.5 0.5
MMRF_1267 0.836690953592 0.959165128332 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.924605214756 0.842778795448 0.5 0.5 0.5 0.5
MMRF_1269 0.811977470851 0.835047221155 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.789300134663 0.839086815812 0.5 0.5 0.5 0.5
MMRF_1270 0.809641771459 0.849913735969 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.863906210821 0.83075870248 0.5 0.5 0.5 0.5
MMRF_1274 0.809907605082 0.875855771 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.757657694424 0.872722193539 0.5 0.5 0.5 0.5
MMRF_1277 0.798520483176 0.689867335051 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.725978432818 0.754892769885 0.5 0.5 0.5 0.5
MMRF_1281 0.820944197237 0.926033931966 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.925294436813 0.914387203527 0.5 0.5 0.5 0.5
MMRF_1284 0.801482054917 0.942069482265 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.932385615635 0.805263415782 0.5 0.5 0.5 0.5
MMRF_1285 0.808970618284 0.808233871784 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.824794476518 0.886893032891 0.5 0.5 0.5 0.5
MMRF_1286 0.81521342405 0.869161677835 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.811087029138 0.839170513016 0.5 0.5 0.5 0.5
MMRF_1289 0.792596281328 0.833214207716 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.806611670728 0.830004892838 0.5 0.5 0.5 0.5
MMRF_1290 0.826159613379 0.814701819501 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.684884890667 0.779379264115 0.5 0.5 0.5 0.5
MMRF_1293 0.806163321677 0.887973530005 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.893769455106 0.702265046968 0.5 0.5 0.5 0.5
MMRF_1295 0.832725898518 0.927038123584 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.896714513446 0.941333236715 0.5 0.5 0.5 0.5
MMRF_1296 0.806735495223 0.751305374821 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.792998067953 0.780703004207 0.5 0.5 0.5 0.5
MMRF_1300 0.815676987887 0.86645101196 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.78857715934 0.755872058701 0.5 0.5 0.5 0.5
MMRF_1304 0.81696753267 0.888909850778 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.900937562457 0.793879073773 0.5 0.5 0.5 0.5
MMRF_1307 0.745427699912 0.800703260906 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.834745995677 0.828725389856 0.5 0.5 0.5 0.5
MMRF_1308 0.809993212243 0.838108129726 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.871419772001 0.842313591445 0.5 0.5 0.5 0.5
MMRF_1309 0.827470796152 0.913560744261 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.911771889459 0.88738942639 0.5 0.5 0.5 0.5
MMRF_1310 0.744765533858 0.903662250044 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.773580112038 0.832674207625 0.5 0.5 0.5 0.5
MMRF_1311 0.812107384161 0.878712437652 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.851592881973 0.867018807745 0.5 0.5 0.5 0.5
MMRF_1312 0.810042697702 0.889566382881 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.857528583728 0.813997340928 0.5 0.5 0.5 0.5
MMRF_1314 0.824724111137 0.970358646182 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.942974934661 0.931064360751 0.5 0.5 0.5 0.5
